Date,Symbol,Price,Available Supply,Unlocked Supply,Community & Other (TBD),Reserved (TBD),Founder / Team,Public Investors,Reserved
May 06 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
May 04 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
May 01 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 29 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 27 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 25 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 22 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 20 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 18 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 16 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 13 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 11 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 09 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 06 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 04 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Apr 02 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 31 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 28 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 26 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 24 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 22 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 19 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 17 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 15 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 12 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 10 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 08 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 06 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 03 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Mar 01 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Feb 27 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Feb 25 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Feb 22 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Feb 20 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Feb 18 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Feb 15 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Feb 13 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Feb 11 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Feb 09 2029,DYM,0,1000000000.00,620000000.00,50000000.00,330000000.00,200000000.00,80000000.00,340000000.00
Feb 06 2029,DYM,0,999909688.01,620000000.00,50000000.00,329909688.01,200000000.00,80000000.00,340000000.00
Feb 04 2029,DYM,0,999548440.07,620000000.00,50000000.00,329548440.07,200000000.00,80000000.00,340000000.00
Feb 02 2029,DYM,0,999187192.12,620000000.00,50000000.00,329187192.12,200000000.00,80000000.00,340000000.00
Jan 31 2029,DYM,0,998825944.17,620000000.00,50000000.00,328825944.17,200000000.00,80000000.00,340000000.00
Jan 28 2029,DYM,0,998284072.25,620000000.00,50000000.00,328284072.25,200000000.00,80000000.00,340000000.00
Jan 26 2029,DYM,0,997922824.30,620000000.00,50000000.00,327922824.30,200000000.00,80000000.00,340000000.00
Jan 24 2029,DYM,0,997561576.35,620000000.00,50000000.00,327561576.35,200000000.00,80000000.00,340000000.00
Jan 21 2029,DYM,0,997019704.43,620000000.00,50000000.00,327019704.43,200000000.00,80000000.00,340000000.00
Jan 19 2029,DYM,0,996658456.49,620000000.00,50000000.00,326658456.49,200000000.00,80000000.00,340000000.00
Jan 17 2029,DYM,0,996297208.54,620000000.00,50000000.00,326297208.54,200000000.00,80000000.00,340000000.00
Jan 15 2029,DYM,0,995935960.59,620000000.00,50000000.00,325935960.59,200000000.00,80000000.00,340000000.00
Jan 12 2029,DYM,0,995394088.67,620000000.00,50000000.00,325394088.67,200000000.00,80000000.00,340000000.00
Jan 10 2029,DYM,0,995032840.72,620000000.00,50000000.00,325032840.72,200000000.00,80000000.00,340000000.00
Jan 08 2029,DYM,0,994671592.78,620000000.00,50000000.00,324671592.78,200000000.00,80000000.00,340000000.00
Jan 06 2029,DYM,0,994310344.83,620000000.00,50000000.00,324310344.83,200000000.00,80000000.00,340000000.00
Jan 03 2029,DYM,0,993768472.91,620000000.00,50000000.00,323768472.91,200000000.00,80000000.00,340000000.00
Jan 01 2029,DYM,0,993407224.96,620000000.00,50000000.00,323407224.96,200000000.00,80000000.00,340000000.00
Dec 30 2028,DYM,0,993045977.01,620000000.00,50000000.00,323045977.01,200000000.00,80000000.00,340000000.00
Dec 27 2028,DYM,0,992504105.09,620000000.00,50000000.00,322504105.09,200000000.00,80000000.00,340000000.00
Dec 25 2028,DYM,0,992142857.14,620000000.00,50000000.00,322142857.14,200000000.00,80000000.00,340000000.00
Dec 23 2028,DYM,0,991781609.20,620000000.00,50000000.00,321781609.20,200000000.00,80000000.00,340000000.00
Dec 21 2028,DYM,0,991420361.25,620000000.00,50000000.00,321420361.25,200000000.00,80000000.00,340000000.00
Dec 18 2028,DYM,0,990878489.33,620000000.00,50000000.00,320878489.33,200000000.00,80000000.00,340000000.00
Dec 16 2028,DYM,0,990517241.38,620000000.00,50000000.00,320517241.38,200000000.00,80000000.00,340000000.00
Dec 14 2028,DYM,0,990155993.43,620000000.00,50000000.00,320155993.43,200000000.00,80000000.00,340000000.00
Dec 12 2028,DYM,0,989794745.48,620000000.00,50000000.00,319794745.48,200000000.00,80000000.00,340000000.00
Dec 09 2028,DYM,0,989252873.56,620000000.00,50000000.00,319252873.56,200000000.00,80000000.00,340000000.00
Dec 07 2028,DYM,0,988891625.62,620000000.00,50000000.00,318891625.62,200000000.00,80000000.00,340000000.00
Dec 05 2028,DYM,0,988530377.67,620000000.00,50000000.00,318530377.67,200000000.00,80000000.00,340000000.00
Dec 02 2028,DYM,0,987988505.75,620000000.00,50000000.00,317988505.75,200000000.00,80000000.00,340000000.00
Nov 30 2028,DYM,0,987627257.80,620000000.00,50000000.00,317627257.80,200000000.00,80000000.00,340000000.00
Nov 28 2028,DYM,0,987266009.85,620000000.00,50000000.00,317266009.85,200000000.00,80000000.00,340000000.00
Nov 26 2028,DYM,0,986904761.90,620000000.00,50000000.00,316904761.90,200000000.00,80000000.00,340000000.00
Nov 23 2028,DYM,0,986362889.98,620000000.00,50000000.00,316362889.98,200000000.00,80000000.00,340000000.00
Nov 21 2028,DYM,0,986001642.04,620000000.00,50000000.00,316001642.04,200000000.00,80000000.00,340000000.00
Nov 19 2028,DYM,0,985640394.09,620000000.00,50000000.00,315640394.09,200000000.00,80000000.00,340000000.00
Nov 17 2028,DYM,0,985279146.14,620000000.00,50000000.00,315279146.14,200000000.00,80000000.00,340000000.00
Nov 14 2028,DYM,0,984737274.22,620000000.00,50000000.00,314737274.22,200000000.00,80000000.00,340000000.00
Nov 12 2028,DYM,0,984376026.27,620000000.00,50000000.00,314376026.27,200000000.00,80000000.00,340000000.00
Nov 10 2028,DYM,0,984014778.33,620000000.00,50000000.00,314014778.33,200000000.00,80000000.00,340000000.00
Nov 07 2028,DYM,0,983472906.40,620000000.00,50000000.00,313472906.40,200000000.00,80000000.00,340000000.00
Nov 05 2028,DYM,0,983111658.46,620000000.00,50000000.00,313111658.46,200000000.00,80000000.00,340000000.00
Nov 03 2028,DYM,0,982750410.51,620000000.00,50000000.00,312750410.51,200000000.00,80000000.00,340000000.00
Nov 01 2028,DYM,0,982389162.56,620000000.00,50000000.00,312389162.56,200000000.00,80000000.00,340000000.00
Oct 29 2028,DYM,0,981847290.64,620000000.00,50000000.00,311847290.64,200000000.00,80000000.00,340000000.00
Oct 27 2028,DYM,0,981486042.69,620000000.00,50000000.00,311486042.69,200000000.00,80000000.00,340000000.00
Oct 25 2028,DYM,0,981124794.75,620000000.00,50000000.00,311124794.75,200000000.00,80000000.00,340000000.00
Oct 23 2028,DYM,0,980763546.80,620000000.00,50000000.00,310763546.80,200000000.00,80000000.00,340000000.00
Oct 20 2028,DYM,0,980221674.88,620000000.00,50000000.00,310221674.88,200000000.00,80000000.00,340000000.00
Oct 18 2028,DYM,0,979860426.93,620000000.00,50000000.00,309860426.93,200000000.00,80000000.00,340000000.00
Oct 16 2028,DYM,0,979499178.98,620000000.00,50000000.00,309499178.98,200000000.00,80000000.00,340000000.00
Oct 13 2028,DYM,0,978957307.06,620000000.00,50000000.00,308957307.06,200000000.00,80000000.00,340000000.00
Oct 11 2028,DYM,0,978596059.11,620000000.00,50000000.00,308596059.11,200000000.00,80000000.00,340000000.00
Oct 09 2028,DYM,0,978234811.17,620000000.00,50000000.00,308234811.17,200000000.00,80000000.00,340000000.00
Oct 07 2028,DYM,0,977873563.22,620000000.00,50000000.00,307873563.22,200000000.00,80000000.00,340000000.00
Oct 04 2028,DYM,0,977331691.30,620000000.00,50000000.00,307331691.30,200000000.00,80000000.00,340000000.00
Oct 02 2028,DYM,0,976970443.35,620000000.00,50000000.00,306970443.35,200000000.00,80000000.00,340000000.00
Sep 30 2028,DYM,0,976609195.40,620000000.00,50000000.00,306609195.40,200000000.00,80000000.00,340000000.00
Sep 28 2028,DYM,0,976247947.45,620000000.00,50000000.00,306247947.45,200000000.00,80000000.00,340000000.00
Sep 25 2028,DYM,0,975706075.53,620000000.00,50000000.00,305706075.53,200000000.00,80000000.00,340000000.00
Sep 23 2028,DYM,0,975344827.59,620000000.00,50000000.00,305344827.59,200000000.00,80000000.00,340000000.00
Sep 21 2028,DYM,0,974983579.64,620000000.00,50000000.00,304983579.64,200000000.00,80000000.00,340000000.00
Sep 18 2028,DYM,0,974441707.72,620000000.00,50000000.00,304441707.72,200000000.00,80000000.00,340000000.00
Sep 16 2028,DYM,0,974080459.77,620000000.00,50000000.00,304080459.77,200000000.00,80000000.00,340000000.00
Sep 14 2028,DYM,0,973719211.82,620000000.00,50000000.00,303719211.82,200000000.00,80000000.00,340000000.00
Sep 12 2028,DYM,0,973357963.88,620000000.00,50000000.00,303357963.88,200000000.00,80000000.00,340000000.00
Sep 09 2028,DYM,0,972816091.95,620000000.00,50000000.00,302816091.95,200000000.00,80000000.00,340000000.00
Sep 07 2028,DYM,0,972454844.01,620000000.00,50000000.00,302454844.01,200000000.00,80000000.00,340000000.00
Sep 05 2028,DYM,0,972093596.06,620000000.00,50000000.00,302093596.06,200000000.00,80000000.00,340000000.00
Sep 03 2028,DYM,0,971732348.11,620000000.00,50000000.00,301732348.11,200000000.00,80000000.00,340000000.00
Aug 31 2028,DYM,0,971190476.19,620000000.00,50000000.00,301190476.19,200000000.00,80000000.00,340000000.00
Aug 29 2028,DYM,0,970829228.24,620000000.00,50000000.00,300829228.24,200000000.00,80000000.00,340000000.00
Aug 27 2028,DYM,0,970467980.30,620000000.00,50000000.00,300467980.30,200000000.00,80000000.00,340000000.00
Aug 24 2028,DYM,0,969926108.37,620000000.00,50000000.00,299926108.37,200000000.00,80000000.00,340000000.00
Aug 22 2028,DYM,0,969564860.43,620000000.00,50000000.00,299564860.43,200000000.00,80000000.00,340000000.00
Aug 20 2028,DYM,0,969203612.48,620000000.00,50000000.00,299203612.48,200000000.00,80000000.00,340000000.00
Aug 18 2028,DYM,0,968842364.53,620000000.00,50000000.00,298842364.53,200000000.00,80000000.00,340000000.00
Aug 15 2028,DYM,0,968300492.61,620000000.00,50000000.00,298300492.61,200000000.00,80000000.00,340000000.00
Aug 13 2028,DYM,0,967939244.66,620000000.00,50000000.00,297939244.66,200000000.00,80000000.00,340000000.00
Aug 11 2028,DYM,0,967577996.72,620000000.00,50000000.00,297577996.72,200000000.00,80000000.00,340000000.00
Aug 09 2028,DYM,0,967216748.77,620000000.00,50000000.00,297216748.77,200000000.00,80000000.00,340000000.00
Aug 06 2028,DYM,0,966674876.85,620000000.00,50000000.00,296674876.85,200000000.00,80000000.00,340000000.00
Aug 04 2028,DYM,0,966313628.90,620000000.00,50000000.00,296313628.90,200000000.00,80000000.00,340000000.00
Aug 02 2028,DYM,0,965952380.95,620000000.00,50000000.00,295952380.95,200000000.00,80000000.00,340000000.00
Jul 30 2028,DYM,0,965410509.03,620000000.00,50000000.00,295410509.03,200000000.00,80000000.00,340000000.00
Jul 28 2028,DYM,0,965049261.08,620000000.00,50000000.00,295049261.08,200000000.00,80000000.00,340000000.00
Jul 26 2028,DYM,0,964688013.14,620000000.00,50000000.00,294688013.14,200000000.00,80000000.00,340000000.00
Jul 24 2028,DYM,0,964326765.19,620000000.00,50000000.00,294326765.19,200000000.00,80000000.00,340000000.00
Jul 21 2028,DYM,0,963784893.27,620000000.00,50000000.00,293784893.27,200000000.00,80000000.00,340000000.00
Jul 19 2028,DYM,0,963423645.32,620000000.00,50000000.00,293423645.32,200000000.00,80000000.00,340000000.00
Jul 17 2028,DYM,0,963062397.37,620000000.00,50000000.00,293062397.37,200000000.00,80000000.00,340000000.00
Jul 15 2028,DYM,0,962701149.43,620000000.00,50000000.00,292701149.43,200000000.00,80000000.00,340000000.00
Jul 12 2028,DYM,0,962159277.50,620000000.00,50000000.00,292159277.50,200000000.00,80000000.00,340000000.00
Jul 10 2028,DYM,0,961798029.56,620000000.00,50000000.00,291798029.56,200000000.00,80000000.00,340000000.00
Jul 08 2028,DYM,0,961436781.61,620000000.00,50000000.00,291436781.61,200000000.00,80000000.00,340000000.00
Jul 05 2028,DYM,0,960894909.69,620000000.00,50000000.00,290894909.69,200000000.00,80000000.00,340000000.00
Jul 03 2028,DYM,0,960533661.74,620000000.00,50000000.00,290533661.74,200000000.00,80000000.00,340000000.00
Jul 01 2028,DYM,0,960172413.79,620000000.00,50000000.00,290172413.79,200000000.00,80000000.00,340000000.00
Jun 29 2028,DYM,0,959811165.85,620000000.00,50000000.00,289811165.85,200000000.00,80000000.00,340000000.00
Jun 26 2028,DYM,0,959269293.92,620000000.00,50000000.00,289269293.92,200000000.00,80000000.00,340000000.00
Jun 24 2028,DYM,0,958908045.98,620000000.00,50000000.00,288908045.98,200000000.00,80000000.00,340000000.00
Jun 22 2028,DYM,0,958546798.03,620000000.00,50000000.00,288546798.03,200000000.00,80000000.00,340000000.00
Jun 20 2028,DYM,0,958185550.08,620000000.00,50000000.00,288185550.08,200000000.00,80000000.00,340000000.00
Jun 17 2028,DYM,0,957643678.16,620000000.00,50000000.00,287643678.16,200000000.00,80000000.00,340000000.00
Jun 15 2028,DYM,0,957282430.21,620000000.00,50000000.00,287282430.21,200000000.00,80000000.00,340000000.00
Jun 13 2028,DYM,0,956921182.27,620000000.00,50000000.00,286921182.27,200000000.00,80000000.00,340000000.00
Jun 10 2028,DYM,0,956379310.34,620000000.00,50000000.00,286379310.34,200000000.00,80000000.00,340000000.00
Jun 08 2028,DYM,0,956018062.40,620000000.00,50000000.00,286018062.40,200000000.00,80000000.00,340000000.00
Jun 06 2028,DYM,0,955656814.45,620000000.00,50000000.00,285656814.45,200000000.00,80000000.00,340000000.00
Jun 04 2028,DYM,0,955295566.50,620000000.00,50000000.00,285295566.50,200000000.00,80000000.00,340000000.00
Jun 01 2028,DYM,0,954753694.58,620000000.00,50000000.00,284753694.58,200000000.00,80000000.00,340000000.00
May 30 2028,DYM,0,954392446.63,620000000.00,50000000.00,284392446.63,200000000.00,80000000.00,340000000.00
May 28 2028,DYM,0,954031198.69,620000000.00,50000000.00,284031198.69,200000000.00,80000000.00,340000000.00
May 26 2028,DYM,0,953669950.74,620000000.00,50000000.00,283669950.74,200000000.00,80000000.00,340000000.00
May 23 2028,DYM,0,953128078.82,620000000.00,50000000.00,283128078.82,200000000.00,80000000.00,340000000.00
May 21 2028,DYM,0,952766830.87,620000000.00,50000000.00,282766830.87,200000000.00,80000000.00,340000000.00
May 19 2028,DYM,0,952405582.92,620000000.00,50000000.00,282405582.92,200000000.00,80000000.00,340000000.00
May 16 2028,DYM,0,951863711.00,620000000.00,50000000.00,281863711.00,200000000.00,80000000.00,340000000.00
May 14 2028,DYM,0,951502463.05,620000000.00,50000000.00,281502463.05,200000000.00,80000000.00,340000000.00
May 12 2028,DYM,0,951141215.11,620000000.00,50000000.00,281141215.11,200000000.00,80000000.00,340000000.00
May 10 2028,DYM,0,950779967.16,620000000.00,50000000.00,280779967.16,200000000.00,80000000.00,340000000.00
May 07 2028,DYM,0,950238095.24,620000000.00,50000000.00,280238095.24,200000000.00,80000000.00,340000000.00
May 05 2028,DYM,0,949876847.29,620000000.00,50000000.00,279876847.29,200000000.00,80000000.00,340000000.00
May 03 2028,DYM,0,949515599.34,620000000.00,50000000.00,279515599.34,200000000.00,80000000.00,340000000.00
May 01 2028,DYM,0,949154351.40,620000000.00,50000000.00,279154351.40,200000000.00,80000000.00,340000000.00
Apr 28 2028,DYM,0,948612479.47,620000000.00,50000000.00,278612479.47,200000000.00,80000000.00,340000000.00
Apr 26 2028,DYM,0,948251231.53,620000000.00,50000000.00,278251231.53,200000000.00,80000000.00,340000000.00
Apr 24 2028,DYM,0,947889983.58,620000000.00,50000000.00,277889983.58,200000000.00,80000000.00,340000000.00
Apr 21 2028,DYM,0,947348111.66,620000000.00,50000000.00,277348111.66,200000000.00,80000000.00,340000000.00
Apr 19 2028,DYM,0,946986863.71,620000000.00,50000000.00,276986863.71,200000000.00,80000000.00,340000000.00
Apr 17 2028,DYM,0,946625615.76,620000000.00,50000000.00,276625615.76,200000000.00,80000000.00,340000000.00
Apr 15 2028,DYM,0,946264367.82,620000000.00,50000000.00,276264367.82,200000000.00,80000000.00,340000000.00
Apr 12 2028,DYM,0,945722495.89,620000000.00,50000000.00,275722495.89,200000000.00,80000000.00,340000000.00
Apr 10 2028,DYM,0,945361247.95,620000000.00,50000000.00,275361247.95,200000000.00,80000000.00,340000000.00
Apr 08 2028,DYM,0,945000000.00,620000000.00,50000000.00,275000000.00,200000000.00,80000000.00,340000000.00
Apr 06 2028,DYM,0,944638752.05,620000000.00,50000000.00,274638752.05,200000000.00,80000000.00,340000000.00
Apr 03 2028,DYM,0,944096880.13,620000000.00,50000000.00,274096880.13,200000000.00,80000000.00,340000000.00
Apr 01 2028,DYM,0,943735632.18,620000000.00,50000000.00,273735632.18,200000000.00,80000000.00,340000000.00
Mar 30 2028,DYM,0,943374384.24,620000000.00,50000000.00,273374384.24,200000000.00,80000000.00,340000000.00
Mar 27 2028,DYM,0,942832512.32,620000000.00,50000000.00,272832512.32,200000000.00,80000000.00,340000000.00
Mar 25 2028,DYM,0,942471264.37,620000000.00,50000000.00,272471264.37,200000000.00,80000000.00,340000000.00
Mar 23 2028,DYM,0,942110016.42,620000000.00,50000000.00,272110016.42,200000000.00,80000000.00,340000000.00
Mar 21 2028,DYM,0,941748768.47,620000000.00,50000000.00,271748768.47,200000000.00,80000000.00,340000000.00
Mar 18 2028,DYM,0,941206896.55,620000000.00,50000000.00,271206896.55,200000000.00,80000000.00,340000000.00
Mar 16 2028,DYM,0,940845648.60,620000000.00,50000000.00,270845648.60,200000000.00,80000000.00,340000000.00
Mar 14 2028,DYM,0,940484400.66,620000000.00,50000000.00,270484400.66,200000000.00,80000000.00,340000000.00
Mar 12 2028,DYM,0,940123152.71,620000000.00,50000000.00,270123152.71,200000000.00,80000000.00,340000000.00
Mar 09 2028,DYM,0,939581280.79,620000000.00,50000000.00,269581280.79,200000000.00,80000000.00,340000000.00
Mar 07 2028,DYM,0,939220032.84,620000000.00,50000000.00,269220032.84,200000000.00,80000000.00,340000000.00
Mar 05 2028,DYM,0,938858784.89,620000000.00,50000000.00,268858784.89,200000000.00,80000000.00,340000000.00
Mar 02 2028,DYM,0,938316912.97,620000000.00,50000000.00,268316912.97,200000000.00,80000000.00,340000000.00
Feb 29 2028,DYM,0,937955665.02,620000000.00,50000000.00,267955665.02,200000000.00,80000000.00,340000000.00
Feb 27 2028,DYM,0,937594417.08,620000000.00,50000000.00,267594417.08,200000000.00,80000000.00,340000000.00
Feb 25 2028,DYM,0,937233169.13,620000000.00,50000000.00,267233169.13,200000000.00,80000000.00,340000000.00
Feb 22 2028,DYM,0,936691297.21,620000000.00,50000000.00,266691297.21,200000000.00,80000000.00,340000000.00
Feb 20 2028,DYM,0,936330049.26,620000000.00,50000000.00,266330049.26,200000000.00,80000000.00,340000000.00
Feb 18 2028,DYM,0,935968801.31,620000000.00,50000000.00,265968801.31,200000000.00,80000000.00,340000000.00
Feb 16 2028,DYM,0,935607553.37,620000000.00,50000000.00,265607553.37,200000000.00,80000000.00,340000000.00
Feb 13 2028,DYM,0,935065681.45,620000000.00,50000000.00,265065681.45,200000000.00,80000000.00,340000000.00
Feb 11 2028,DYM,0,934704433.50,620000000.00,50000000.00,264704433.50,200000000.00,80000000.00,340000000.00
Feb 09 2028,DYM,0,934343185.55,620000000.00,50000000.00,264343185.55,200000000.00,80000000.00,340000000.00
Feb 06 2028,DYM,0,933801313.63,620000000.00,50000000.00,263801313.63,200000000.00,80000000.00,340000000.00
Feb 04 2028,DYM,0,933440065.68,620000000.00,50000000.00,263440065.68,200000000.00,80000000.00,340000000.00
Feb 02 2028,DYM,0,933078817.73,620000000.00,50000000.00,263078817.73,200000000.00,80000000.00,340000000.00
